id,text,sentiment,lang,created_at,location_id,user_id
3027,"RT @mai_nishijima: 🌟西島ソロライブ情報🌟

8月18日(火)
GIRLS SPLASH
〜安成花音・生誕祭〜
会場・池袋RUIDO
時間・op18:15／st18:45予定
料金・2,000　D代別
出演19:35〜19:50　物販20:10〜21:10

…",0,ja,"2015-08-16 21:42:23 +0000",,2925
3028,"RT @snnewsnet: [성남뉴스] '당당한 대한민국'...광복절 경축행사 / 성남시, 광복70주년 맞아 ""당신은 우리의 빛입니다""...애국지사 등 600명 참석 http://t.co/6xDlIe73hu http://t.co/BY8W6Y4vNU",0,ko,"2015-08-16 21:42:23 +0000",,2926
3029,"New post: Tampa Bay Real Estate Market Update | Tampa Real Estate … http://t.co/39xwK9LPcE",0,en,"2015-08-16 21:42:23 +0000",,2927
3030,"RT @adorablyIouis: ""why did you kill that fly what did it do to you""
""it was being annoying""
""you annoy me but yet you don't see me attempt…",-5,en,"2015-08-16 21:42:23 +0000",,1206
3031,"RT @BlissTabitha: Jeff Sessions: Donald Trump’s Immigration Policy Is ‘Exactly the Plan America Needs’ http://t.co/LXH6V2pM22",0,en,"2015-08-16 21:42:23 +0000",,2928
3032,29,0,und,"2015-08-16 21:42:23 +0000",,2929
3033,"RT @trvisXX: SEPT 4 THE KIDS WIN. !!",0,en,"2015-08-16 21:42:23 +0000",,2930
3034,"прайс лист на строительные работы ангарск: прайс лист на строительные работы ангарск http://t.co/AtS3lVLmWr",0,ru,"2015-08-16 21:42:23 +0000",,2931
3035,"One killed, one hurt when small plane crashes on N.Y. rail crossing: A small, single-engine plane crashed on a... http://t.co/fAlpBC25Y1",-2,en,"2015-08-16 21:42:23 +0000",,2932
3036,"RT @_PassTheBluntt: You Was Never Down For Me If You Ready To Walk Away Soon as Shit Get A Little Rough 😴🐍✌️",0,en,"2015-08-16 21:42:23 +0000",,2933
3037,"RT @michaelatiyowal: Валерий Карпин: ""Крылья"" не впечатляют. ""Ростов"" победит всухую""",0,ru,"2015-08-16 21:42:23 +0000",,2934
3038,"Photo :  http://t.co/hyGvuVmM6k",0,pt,"2015-08-16 21:42:23 +0000",,2935
3039,"@Mckenzie_ray623 u r a life saver",0,en,"2015-08-16 21:42:23 +0000",,2936
3040,"No it's bronzer... https://t.co/yPFClw5Jql",0,en,"2015-08-16 21:42:23 +0000",,2937
3041,"You need to know your station, Roman, some alterations on your clothes and your braaaiiinnn 🎶😂",0,en,"2015-08-16 21:42:23 +0000",,2938
3042,"RT @Fandoms_Dms_: X Dm con Lauren Jauregui X
Adivina La cancion! 4/10

Stop 
Wait a minute 
Fill my cup, put some liquor in it 
Take a sip,…",0,en,"2015-08-16 21:42:23 +0000",,2939
3043,"https://t.co/JRGvosiC7y #myfavoritevlog",0,und,"2015-08-16 21:42:23 +0000",,2940
3044,"Yo le pido fotos de mis gatos a mi mamá",0,es,"2015-08-16 21:42:23 +0000",80,2941
3045,"http://t.co/Cpao86Et3m http://t.co/WmiAJGL40x http://t.co/98gZQfHXgg http://obvi...",0,und,"2015-08-16 21:42:23 +0000",,2942
3046,"RT @denizdargi: http://t.co/yrFl97asEA",0,und,"2015-08-16 21:42:23 +0000",,2943
3047,"someone go to fall out boy with me please I really want to go and I have no one to go with so join me let's be friends",2,en,"2015-08-16 21:42:23 +0000",,2944
3048,"Gettin My Warfare Up 🔫💣🔪💯",0,en,"2015-08-16 21:42:23 +0000",,2945
3049,"@dion_apd Dat dacht ik. Maar aangezien ik maar een gewone beurs heb, beperk mij tot BMW en Audi, lol",3,nl,"2015-08-16 21:42:23 +0000",,2946
3050,"تفسير الأحلام "" بيزنس "" وسائل الإعلام والفضاء الإلكتروني.. العلماء يؤكدون: المنابر باتت وج… http://t.co/oiNkeMsweU http://t.co/scpT1rHPUh",0,ar,"2015-08-16 21:42:23 +0000",,2947
3051,"@Diamond_EU aKa RozaY",0,pl,"2015-08-16 21:42:23 +0000",,2948
3052,"RT @JoeeeFaria: La culpa la tiene el flaco",0,es,"2015-08-16 21:42:23 +0000",,2949
3053,"@kaitlynj0nes http://t.co/o7Jl04rlLJ",0,und,"2015-08-16 21:42:23 +0000",,2950
3054,"Pior domingo meu Deus",0,pt,"2015-08-16 21:42:23 +0000",81,2951
3055,"Tengo q hablar con el",0,es,"2015-08-16 21:42:23 +0000",,1572
3056,"@carropo ahhhh!! Estilizar !!! Bua!! Ya no esta una para tonterías...... 😉",-1,es,"2015-08-16 21:42:23 +0000",,2952
3057,"Somebody text me😊",0,en,"2015-08-16 21:42:23 +0000",,2953
3058,"@PhantomNimbus Now you can focus on the recent top shared gaming posts http://t.co/3z9I09G8mv @SeanPatFan @Gruven_Reuven",3,en,"2015-08-16 21:42:23 +0000",,2954
3059,"Foto:  http://t.co/JEhyL59vWG",0,es,"2015-08-16 21:42:23 +0000",,348
3060,"RT @H4RRY_S7YLES: Especial de Larry💜
cada RT cuenta como voto 

#MTVHottest One Direction http://t.co/VScbXhlWDv",0,es,"2015-08-16 21:42:24 +0000",,2955
3061,"RT @BeaMiller: WAIT I WON A TEEN CHOICE AWARD THATS AWESOME YOU GUYS ARE THE BEST ps where am i going to fit a large surfboard in my home I…",1,en,"2015-08-16 21:42:24 +0000",,2956
3062,"RT @Group_she3er: تعاااال خذني من همومي دقاايق
ترى الدقايق بعض الاوقات ساعات",0,ar,"2015-08-16 21:42:24 +0000",,2957
3063,"Event planning has never been my forté, but the thunderstorm that closed down the pool during Will's pool party was probably not my fault ☔️",0,en,"2015-08-16 21:42:24 +0000",82,2958
3064,"I'm so broke out I was wrong for that selfie 😪",-3,en,"2015-08-16 21:42:24 +0000",,2959
3065,"Domingo cu",0,pl,"2015-08-16 21:42:24 +0000",,2960
3066,"RT @mariobautista_: Ya escucharon el sencillo de mi herrrmano @rafitacalva 💥💥 http://t.co/GBKyPamXfM esta chulo chulo 🔥💃🏻",0,es,"2015-08-16 21:42:24 +0000",,2961
3067,"Beautiful.😍 RT @kimmytaughtyou_: http://t.co/Tk6FgIi2vH",0,en,"2015-08-16 21:42:24 +0000",,2962
3068,"@EStorm__ @_skatefun c'était humoristique fdp",0,fr,"2015-08-16 21:42:24 +0000",,2963
3069,"RT @aklila155: #اشخاص_ترفع_لهم_القبعات http://t.co/hSmfuKNEOF",0,und,"2015-08-16 21:42:24 +0000",,2964
3070,"...a arte de sorrir cada vez que o mundo diz não... #vivercommusica #MB https://t.co/Yl1etQgiZc",0,pt,"2015-08-16 21:42:24 +0000",,2965
3071,"RT @Taegangers_309: @CynStaLy elles sont bourrées mdr http://t.co/1WuqRJsD9S",0,fr,"2015-08-16 21:42:24 +0000",,2966
3072,"RT @JulianRoepcke: #News
Ukrainian artillery in #Mariupol is heavily working on Oktyabr, Zaichenko and Sakhanka to stop Russian assault. ht…",-1,en,"2015-08-16 21:42:24 +0000",,2967
3073,"RT @karissakellie: Didn't make it to the finals of the Manhattan beach open, but we all know it's really about the Santa Cruz harbor beach …",0,en,"2015-08-16 21:42:24 +0000",,2968
3074,"resolvi assistir vídeos das manifestações só pra descontar frustrações íntimas e me sentir menos trouxa perto dessas pessoas todas",0,pt,"2015-08-16 21:42:24 +0000",,2969
3075,"@destiney_99 👌👌👌👌",0,und,"2015-08-16 21:42:24 +0000",83,2970
3076,"RT @Dhahi_Khalfan: دشتي ..هل هذا صحيح ؟؟؟؟ http://t.co/zVuldbOgKV",0,ar,"2015-08-16 21:42:24 +0000",,115
3077,"LMAO mental fuckin note",0,en,"2015-08-16 21:42:24 +0000",,2971
3078,"RT @coldwjnter: 🙊""hai mai..""🙊

Scritto su un muro?

rt: si
fav: no",-1,it,"2015-08-16 21:42:24 +0000",,2972
3079,"@SalvatoreDamonV @A_NatRomanoff no te preocupes que cada dia lo intentamos un poco mas... jajaj",-1,es,"2015-08-16 21:42:24 +0000",,2973
3080,"por que a mi??????? POR QUE?????? @fer_o14",0,es,"2015-08-16 21:42:24 +0000",,2974
3081,"RT @ibiebersupdates: No, no irá. 
#MTVHottest Justin Bieber https://t.co/AGaw2MSEhu",-1,es,"2015-08-16 21:42:24 +0000",,2975
3082,"Mousse de turrón de Jijona (4.1/5) http://t.co/wHlc3E8ueW",0,es,"2015-08-16 21:42:24 +0000",,2976
3083,"Pepsi apuesta por una nueva receta para su refresco ""light"": PepsiCo asumió un riesgo cuando declaró que cambi... http://t.co/lAvg4XInNB",0,es,"2015-08-16 21:42:24 +0000",,2977
3084,"RT @3a64swl29qm1: 【誕生日診断】恋愛のススメ

素敵な恋人に巡り会うことが多い人

１位：20日
２位：９日
３位：31日
４位：４日
５位：17日

理想の恋人に巡り会うことが多い人

１位：８日
２位：21日
３位：14日
４位：23日
５位：10日",0,ja,"2015-08-16 21:42:24 +0000",,2035
3085,"@bfranciscas @barbara97347505 ñ te conheço, mas só por teres o msm nome que eu deves ser ótima pessoa!! 😂😜",0,pt,"2015-08-16 21:42:24 +0000",,2978
3086,"THE BIG DAY!! #Myfavouritevlog https://t.co/2I6qcp7lbL",0,en,"2015-08-16 21:42:24 +0000",,2979
3087,"@alTirado mis alumnos hallaron con música y pintura fluorescente la increíble mezcla entre tecnología y arte https://t.co/eFz9Buu4rU",0,es,"2015-08-16 21:42:24 +0000",,2980
3088,"RT @1DNHLLZBestBand: Jai vu sur Snapchat de Star ils ont mit le Snap de @CedriCommeLaBD Haahaaa il est celebre dit donc X) :'')",0,fr,"2015-08-16 21:42:24 +0000",,2981
3089,"RT @KEVINGETEM: you gotta thank God for all the pain that actually ended up being protection.",0,en,"2015-08-16 21:42:24 +0000",,2982
3090,"RT @BlackPplVines: ""______ doesn't like you.."" 

me: http://t.co/lx4CG0b2pf",2,en,"2015-08-16 21:42:24 +0000",,2983
3091,"RT @luciovl_: Os Ministros estão chegando para reunião com a Presidente Dilma no Planalto pela porta dos fundos para não serem filmados e i…",-1,pt,"2015-08-16 21:42:24 +0000",,2984
3092,"RT @Limportant_fr: La carte des pays qui consomment trop par rapport à leurs ressources http://t.co/9NZRpym5E7 http://t.co/7EhiymCqkl",0,fr,"2015-08-16 21:42:24 +0000",,2985
3093,"RT @nattylumpo88: And now, back to the runaway vilification of straight white men.",1,en,"2015-08-16 21:42:24 +0000",,2986
3094,"RT @tbhweekes: imagine blue/purple hair http://t.co/RQaSfMMs7E",0,en,"2015-08-16 21:42:24 +0000",,2987
3095,"@altairlance Hi Lancey, Look at my name what I used! Please! 👆👆 209",0,en,"2015-08-16 21:42:24 +0000",,2988
3096,"@Prixie54 @karinwinters rotzak!!!",0,nl,"2015-08-16 21:42:24 +0000",84,2989
3097,"RT @halseysari: http://t.co/hq7WUrgDt4",0,und,"2015-08-16 21:42:24 +0000",,2990
3098,"When you see Hollywood Endings last show @HWoodEnding http://t.co/TNMcTEOwSD",0,en,"2015-08-16 21:42:24 +0000",,2991
3099,"RT @ma_yhzny_ree7: يقول أحدهم:

أعظم ذراعين 👈 هي التي تحتضنك في ضعفك

وأعظم قلب 👈 هو الذي يحبك وأنت في أسوأ أحوالك 

ربي احفظ لي أمي ❤",0,ar,"2015-08-16 21:42:25 +0000",,2992
3100,"RT @girlposts: OMG IM CRYING http://t.co/4lAr2DJtCy",0,en,"2015-08-16 21:42:25 +0000",,2993
3101,"RT @Liv_boyer: PART 1 OF VISIONS BY BRANDON BOYER http://t.co/zwrscBbFkm",0,en,"2015-08-16 21:42:25 +0000",,2994
3102,"RT @FlTNESS: Don't tell people your dreams. Show them.",0,en,"2015-08-16 21:42:25 +0000",,2995
3103,"-
للعُمر البعيد يخليلنا الناس إللي ثقتنّـا فيهم عُمرها م خابت💭🍃..",0,ar,"2015-08-16 21:42:25 +0000",,2996
3104,"[FR]Petit live détente: http://t.co/BZH97e0zCE",0,fr,"2015-08-16 21:42:25 +0000",,2997
3105,"RT @lmpuIsive: If you don't get this you're to young 😂😆💯 http://t.co/elurJr8qWR",0,en,"2015-08-16 21:42:25 +0000",,2998
3106,"RT @_meuamorlrds: EU DISSE PRA NÃO SORRIR ASSIM VIADO LuanSantanaNoFaustão #MPN #ESCREVEAI",0,pt,"2015-08-16 21:42:25 +0000",,2999
3107,"Don't forget to leave us a review on Yelp! ❤️💭💙👼🏼💤 #themattresslady 
http://t.co/7VsWfOcKJ6",-2,en,"2015-08-16 21:42:25 +0000",,3000
3108,"La gente diciéndome que sea cariñosa. Vamos a ver, no lo soy y punto. No me sale, coño.",-1,es,"2015-08-16 21:42:25 +0000",,3001
3109,"@HopeEstheim_bot  おはよ~う。今日の気分は?今日も頑張りましょうね。",0,ja,"2015-08-16 21:42:25 +0000",,3002
3110,"RT @The8FootGrocer: Sampling the top class Websters Blue Stilton. One of fourteen different cheeses we sell. http://t.co/CDWCSOXWJz",2,en,"2015-08-16 21:42:25 +0000",,3003
3111,"Ate o ep q vi hj foi bom 💜",0,pt,"2015-08-16 21:42:25 +0000",,3004
3112,"170- #MTVSummerStar #MTVHottest Lady Gaga 🌲 Rihanna 🌲 Jessie J 🌲 Ariana Grande 🌲 Katy Perry",0,en,"2015-08-16 21:42:25 +0000",,3005
3113,"RT @galanjuanitoni1: Linda noche http://t.co/ODE7udhfCv",0,es,"2015-08-16 21:42:25 +0000",,3006
3114,"RT @ozlersen: Geçen onca zamana rağmen bir şey bile değişmedi. Denedim, çok istedim ama değişmedi işte. Ben seni hâlâ çok seviyorum, milyon…",0,tr,"2015-08-16 21:42:25 +0000",,3007
3115,"I want to win this awesome AK-47 | Redline on CSGOW.IN  http://t.co/VEIRx9nqsW #csgowin",9,en,"2015-08-16 21:42:25 +0000",,3008
3116,"@ItsRouseBitch 😢😢😢😢",0,und,"2015-08-16 21:42:25 +0000",,1078
3117,"Владимир Луков: подозрительность к мусульманам возведена в полуофициальную военную доктрину РФ",0,ru,"2015-08-16 21:42:25 +0000",,3009
3118,"@0524ho_ 미ㅣ치겠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ님제발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,ko,"2015-08-16 21:42:25 +0000",,3010
3119,"اهههخخخخخ من زماان عن الحفر قسم بالله تغيرت 😭❤❤❤ - ههههههههههههههههہَ هُ ˛ :O=))  http://t.co/XRJDVkLt3T",0,ar,"2015-08-16 21:42:25 +0000",,3011
3120,"RT @tioprofirid1989: この副業知ってる？
学生の私でも月収50万円稼いだよ💪🌟
👉http://t.co/8JL2Gd7q2j 
容姿関係ないから
私みたなブスでも稼げるし(๑˃̵ᴗ˂̵)و http://t.co/597IOUHfbP",0,ja,"2015-08-16 21:42:25 +0000",,3012
3121,"RT @justinbieber: #12Days http://t.co/c22j9WtMgK",0,und,"2015-08-16 21:42:25 +0000",,3013
3122,"RT @_Typical_Gal: Lovin this song😍 https://t.co/f3yEDwtEBk",0,en,"2015-08-16 21:42:25 +0000",,3014
3123,"RT @mp4hzdkgibfr: オランダ対スペインで、オランダの５ゴール目を決めたアリエン・ロッベンが、セルヒオ・ラモスとの競走の際にFIFAが計測し始めてから最高記録、37km/時を樹立。

これは100Mを9.73秒で走る速度です。 http://t.co/VBkLG3…",0,ja,"2015-08-16 21:42:25 +0000",,3015
3124,"#idolospt Não para!! 760 300 505!!! Bora Sara!!🎤🎤🎤🎵🎵🎵",0,pt,"2015-08-16 21:42:25 +0000",,3016
3125,"RT @8xqc3rd6eb41: 夏になると雪解け水で水位が上がり、沈んだ森の中をダイビングできる、グリーンレイク。オーストリア http://t.co/oXEZxmIOcf",0,ja,"2015-08-16 21:42:25 +0000",,3017
3126,"Drake // Hotline Bling 😋",0,en,"2015-08-16 21:42:25 +0000",,3018
3127,"RT @Iarryfanart: oh wow http://t.co/Tdm1hbyvVn",4,en,"2015-08-16 21:42:25 +0000",,2583
3128,"Amen to that shit! https://t.co/iySV5ZzoMo",0,en,"2015-08-16 21:42:25 +0000",,3019
3129,"RT @JustinWebArg: Justin via Fahlo: No puedo dejar de escuchar esta canción. Desearía poder sacarla ahora #whatdoyoumean http://t.co/Ejc1G3…",0,es,"2015-08-16 21:42:25 +0000",,3020
3130,"Smartphone dengan RAM 2 GB Berlayar HD: Smartphone Gionee tersebut akan diberikan kode nama GN9007. http://t.co/g3vEpH5gLp",0,in,"2015-08-16 21:42:25 +0000",,3021
3131,"RT @FunnyPicsDepot: THE ACCURACY😂💯 http://t.co/tdlyLMN0rt",0,en,"2015-08-16 21:42:25 +0000",,3022
3132,"Канкава переходит в ""Реймс""",0,ru,"2015-08-16 21:42:25 +0000",,3023
3133,"Nós não vamos colocar uma meta, vamos deixar a meta aberta e quando a gente atingir a meta, nós dobramos a meta #askwolfie",0,pt,"2015-08-16 21:42:25 +0000",,3024
3134,"Me tiene podrido",0,es,"2015-08-16 21:42:25 +0000",,3025
3135,"RT @lefoudssatete: @anais_fay j'av",0,und,"2015-08-16 21:42:25 +0000",,3026
3136,"@AlexEtim_ @MattLynch_96 hahaha at least I know when to quit 😉",3,en,"2015-08-16 21:42:25 +0000",,3027
3137,".@GroundBrkrBrew we're in Idaho and bought some of your beer #idahopourauthority for the @FestivalatSndpt http://t.co/rZ5mccJ2fD",0,en,"2015-08-16 21:42:25 +0000",,3028
3138,"RT @JackMatthew: When I use emojis I imagine myself looking as cute as them making their faces",2,en,"2015-08-16 21:42:25 +0000",,3029
3139,"❤️❤️❤️❤️",0,und,"2015-08-16 21:42:25 +0000",,3030
3140,"follow my tumblr!
the theme is so beautiful :')
http://t.co/b49hZy9WbL http://t.co/ZTefL5Tz0x",3,en,"2015-08-16 21:42:25 +0000",,2748
3141,"RT @GertonPolitiek: Fijne #NAVO-partners hebben we. Wat  vindt @MinPres hier nu van? https://t.co/zyCFfWbhX6",0,nl,"2015-08-16 21:42:25 +0000",,3031
3142,"RT @VESGALIZADA: Luan ja ta se convidando kkkkkkkkkkkk LuanSantanaNoFaustão #MPN #ESCREVEAI",0,pt,"2015-08-16 21:42:25 +0000",,2999
3143,"@hukube773ft2 おのれ月曜日！おはようございます(･∀･)",0,ja,"2015-08-16 21:42:26 +0000",,3032
3144,"RT @musad6699: 1⃣
الحمد لله المتفضل
بداية أحب أن يعلم الجميع أني لم أكن لأتشرف بهذا المنصب لأعرق الأندية إلا بفضل الله ثم وقفات الرمز الأمي…",0,ar,"2015-08-16 21:42:26 +0000",,3033
3145,"RT @Javisness: Estar enamorado era cuando jugabas ""atrapaditas"" en la primaria, y solo corrías tras la niña que te gustaba.",0,es,"2015-08-16 21:42:26 +0000",,3034
3146,"RT @jaypellch: Gain millions of viewers by saving #Dallas @FOXTV @ABCNetwork @nbc @AMC_TV #SaveDallasFansUnited @WeLoveDallas2 http://t.co/…",0,en,"2015-08-16 21:42:26 +0000",,3035
3147,"RT @SaiIBoat: being low key is lit af. you'll see me when you see me.",0,en,"2015-08-16 21:42:26 +0000",,3036
3148,"RT @camerondallas: Gooood Morning ☺️",0,en,"2015-08-16 21:42:26 +0000",,3037
3149,"I like Kompany I hope he has a good season #MCFC",7,en,"2015-08-16 21:42:26 +0000",,3038
3150,"-

سُبحان الذي لا تطيب الدنيا إلا بذكره 
ولا تطيب الآخره إلا بعفوه  سُبحان الله وبحمده سُبحان الله العظيم  ❉🌹

#خروج",0,ar,"2015-08-16 21:42:26 +0000",,3039
3151,"Essa voz irritante dela me irrita",0,pt,"2015-08-16 21:42:26 +0000",85,3040
3152,"RT @xo_KJay: we can play it however you wanna play it, it's nothing to it 🎧",0,en,"2015-08-16 21:42:26 +0000",,3041
3153,"RT @ateentxts: I'm shy at first but.. I do the stupidest random things when I get comfortable with someone",1,en,"2015-08-16 21:42:26 +0000",,3042
3154,"@rab3ah17 انا المرشده حقتي نهال علي كيف أتواصل معها وإنتي قبلتي عذري",0,ar,"2015-08-16 21:42:26 +0000",,3043
3155,"RT @sooom50v1: וقُوٌﮯ فُرحًحًةّةِّ   تٌبًدٍΙ بًدٍمًعٌةّةِّ.. ۆΙقُوٌﮯ صّدٍمًہ تٌبًدٍΙ بًضحًکْهّہ!🎶
#حقيقه",0,ar,"2015-08-16 21:42:26 +0000",,3044
3156,"@bejbe_bejbe1 hahhaha izgleda sam ga prevario dok zatvorih prozore zbog kise pobjeze",0,bs,"2015-08-16 21:42:26 +0000",,3045
3157,"RT @hend1395m: أًحُيأنَنَا نَصَمًتَُ لڳيَُ نَخَفيَُ حُدِيُثٌأ فًَ تُأتُيَُ ألدِمًوٌعً وٌتُبِوٌحُ بْڳل شٌيُءٍَ",0,ar,"2015-08-16 21:42:26 +0000",,3046
3158,"RT @gnr73dazcvkt: 研究のため大阪のラブホテル十数店舗行って参りました。
  
関西は関東と比較して、時間が短く価格が安い傾向にあり、お手軽に利用が出来るように思えました。
 
ミナミで私の前のカップルが「マクド混んでるからラブホでいっか」と仰っていたので、恐ら…",0,ja,"2015-08-16 21:42:26 +0000",,3047
3159,"RT @flyfollowajuda: Essa foi demais hahahahah /Kah #MPN #CABELOSDEALGODÃO http://t.co/M9SHBZdOhX",0,fr,"2015-08-16 21:42:26 +0000",,3048
3160,"@rabiaaslannnn @yilmazzeynp ben sizi alcam yanına raaaaad olun 😃",0,tr,"2015-08-16 21:42:26 +0000",,3049
3161,"RT @natashadiggs: Hey boo👋🏽😘“@darlingchuck: Babygirl @natashadiggs rockin Tunnel Vision #Brooklyn 😍 http://t.co/xKwyUqPF1J”",0,en,"2015-08-16 21:42:26 +0000",,3050
